"coil_id";"parent_coil_id";"production_date";"completion_ts";"shift_code";"thickness_mm";"width_mm";"mass_out_tons";"Hours";"Grade";"NextProcess";"type_code";"is_prime";"is_scrap";"gap_from_prev_completion_min";"gap_from_prev_parent_min";"start_datetime";"end_datetime";"total_cycle_time_min"
"7258061";"7258061";"2024-04-02";"2024-04-02 00:04:34.000000";"C";1.4;1232.0;1.1;"00:04:34";"AC2 31";"13";"HX";"0";"1";16.983;16.983;"2024-04-01 23:57:51.438593";"2024-04-02 00:04:34.000000";6.709
"7258061";"7258061";"2024-04-02";"2024-04-02 00:18:53.000000";"C";1.4;1232.0;21.94;"00:18:53";"AC2 31";"13";"HL";"1";"0";14.317;16.983;"2024-04-02 00:12:02.248642";"2024-04-02 00:18:53.000000";6.846
"7262062";"7262062";"2024-04-02";"2024-04-02 00:36:10.000000";"C";1.75;1227.0;23.58;"00:36:10";"AC2 31";"13";"HL";"1";"0";17.283;17.283;"2024-04-02 00:29:00.549884";"2024-04-02 00:36:10.000000";7.158
"7265048";"7265048";"2024-04-02";"2024-04-02 00:46:49.000000";"C";1.75;1226.0;0.54;"00:46:49";"AC2 31";"13";"HX";"0";"1";10.65;10.65;"2024-04-02 00:39:28.397040";"2024-04-02 00:46:49.000000";7.343
"7265048";"7265048";"2024-04-02";"2024-04-02 01:41:08.000000";"C";1.75;1226.0;22.16;"01:41:08";"AC2 31";"13";"HL";"1";"0";54.317;10.65;"2024-04-02 01:34:26.981160";"2024-04-02 01:41:08.000000";6.684
"7146135";"7146135";"2024-04-02";"2024-04-02 01:54:19.000000";"C";2.1;1214.0;12.94;"01:54:19";"AC2 31";"13";"HL";"1";"0";13.183;13.183;"2024-04-02 01:41:58.993860";"2024-04-02 01:54:19.000000";12.333
"7146135";"7146135";"2024-04-02";"2024-04-02 02:03:09.000000";"C";2.1;1214.0;10.3;"02:03:09";"AC2 31";"13";"98";"1";"0";8.833;13.183;"2024-04-02 01:52:35.266008";"2024-04-02 02:03:09.000000";10.562
"7139119";"7139119";"2024-04-02";"2024-04-02 02:25:17.000000";"C";1.9;904.0;0.62;"02:25:17";"AC1 31";"13";"HX";"0";"1";22.133;0.0;"2024-04-02 02:17:55.262095";"2024-04-02 02:25:17.000000";7.362
"7139119";"7139119";"2024-04-02";"2024-04-02 02:38:00.000000";"C";1.9;904.0;10.4;"02:38:00";"AC1 31";"13";"HL";"1";"0";12.717;0.0;"2024-04-02 02:30:19.721101";"2024-04-02 02:38:00.000000";7.671
"7141077";"7141077";"2024-04-02";"2024-04-02 02:55:28.000000";"C";1.9;1102.0;11.48;"02:55:28";"AC1 39";"13";"HL";"1";"0";17.467;17.467;"2024-04-02 02:48:35.952239";"2024-04-02 02:55:28.000000";6.867
"7115105";"7115105";"2024-04-02";"2024-04-02 03:18:31.000000";"C";2.0;977.0;14.58;"03:18:31";"AC1 31";"4";"98";"1";"0";23.05;0.0;"2024-04-02 03:12:39.186635";"2024-04-02 03:18:31.000000";5.864
"7115105";"7115105";"2024-04-02";"2024-04-02 03:24:51.000000";"C";2.0;977.0;0.4;"03:24:51";"AC1 31";"4";"HX";"0";"1";6.333;0.0;"2024-04-02 03:17:05.578061";"2024-04-02 03:24:51.000000";7.757
"7255064";"7255064";"2024-04-02";"2024-04-02 03:31:09.000000";"C";1.6;1228.0;1.12;"03:31:09";"RC3 22";"13";"HX";"0";"1";6.3;6.3;"2024-04-02 03:24:41.627153";"2024-04-02 03:31:09.000000";6.456
"7255064";"7255064";"2024-04-02";"2024-04-02 03:40:52.000000";"C";1.6;1228.0;21.12;"03:40:52";"RC3 22";"13";"98";"1";"0";9.717;6.3;"2024-04-02 03:34:16.547467";"2024-04-02 03:40:52.000000";6.591
"7240058";"7240058";"2024-04-02";"2024-04-02 03:49:16.000000";"C";1.9;1227.0;0.56;"03:49:16";"AC2 31";"13";"HX";"0";"1";8.4;8.4;"2024-04-02 03:42:58.195711";"2024-04-02 03:49:16.000000";6.297
"7240058";"7240058";"2024-04-02";"2024-04-02 03:56:41.000000";"C";1.9;1227.0;22.0;"03:56:41";"AC2 31";"13";"HL";"1";"0";7.417;8.4;"2024-04-02 03:49:59.382471";"2024-04-02 03:56:41.000000";6.694
"7139118";"7139118";"2024-04-02";"2024-04-02 04:04:43.000000";"C";1.9;906.0;0.32;"04:04:43";"AC2 32";"13";"HX";"0";"1";8.033;8.033;"2024-04-02 03:57:02.675536";"2024-04-02 04:04:43.000000";7.672
"7139118";"7139118";"2024-04-02";"2024-04-02 04:15:31.000000";"C";1.9;906.0;8.86;"04:15:31";"AC2 32";"13";"HL";"1";"0";10.8;8.033;"2024-04-02 04:08:53.944047";"2024-04-02 04:15:31.000000";6.618
"7263028";"7263028";"2024-04-02";"2024-04-02 04:22:13.000000";"C";2.4;1237.0;0.62;"04:22:13";"AC2 31";"13";"HX";"0";"1";6.7;6.7;"2024-04-02 04:11:08.281718";"2024-04-02 04:22:13.000000";11.079
"7263028";"7263028";"2024-04-02";"2024-04-02 04:30:31.000000";"C";2.4;1237.0;22.68;"04:30:31";"AC2 31";"13";"HL";"1";"0";8.3;6.7;"2024-04-02 04:18:56.812329";"2024-04-02 04:30:31.000000";11.57
"7265044";"7265044";"2024-04-02";"2024-04-02 04:43:36.000000";"C";1.75;1228.0;22.98;"04:43:36";"AC2 31";"13";"HL";"1";"0";13.083;13.083;"2024-04-02 04:36:28.333621";"2024-04-02 04:43:36.000000";7.128
"7248039";"7248039";"2024-04-02";"2024-04-02 04:50:07.000000";"C";1.8;1225.0;0.74;"04:50:07";"AC2 32";"13";"HX";"0";"1";6.517;6.517;"2024-04-02 04:42:43.586556";"2024-04-02 04:50:07.000000";7.39
"7248039";"7248039";"2024-04-02";"2024-04-02 04:58:28.000000";"C";1.8;1225.0;22.74;"04:58:28";"AC2 32";"13";"HL";"1";"0";8.35;6.517;"2024-04-02 04:51:24.350917";"2024-04-02 04:58:28.000000";7.061
"7252012";"7252012";"2024-04-02";"2024-04-02 05:05:33.000000";"C";2.96;1252.0;1.0;"05:05:33";"AC2 31";"4";"HX";"0";"1";7.083;7.083;"2024-04-02 04:53:09.354357";"2024-04-02 05:05:33.000000";12.394
"7252012";"7252012";"2024-04-02";"2024-04-02 05:16:14.000000";"C";2.96;1252.0;21.78;"05:16:14";"AC2 31";"4";"98";"1";"0";10.683;7.083;"2024-04-02 05:05:27.096664";"2024-04-02 05:16:14.000000";10.782
"7248079";"7248079";"2024-04-02";"2024-04-02 06:05:19.000000";"B";2.2;943.0;0.86;"06:05:19";"AC2 32";"4";"HX";"0";"1";49.083;0.0;"2024-04-02 05:52:58.038441";"2024-04-02 06:05:19.000000";12.349
"7248079";"7248079";"2024-04-02";"2024-04-02 06:13:57.000000";"B";2.2;943.0;14.98;"06:13:57";"AC2 32";"4";"98";"1";"0";8.633;0.0;"2024-04-02 06:02:32.918328";"2024-04-02 06:13:57.000000";11.401
"7248079";"7248079";"2024-04-02";"2024-04-02 06:22:19.000000";"B";2.2;943.0;1.4;"06:22:19";"AC2 32";"4";"HX";"0";"1";8.367;0.0;"2024-04-02 06:11:03.450796";"2024-04-02 06:22:19.000000";11.259
"7220053";"7220053";"2024-04-02";"2024-04-02 06:28:56.000000";"B";6.0;1207.0;2.86;"06:28:56";"AC5 32";"13";"HX";"0";"1";0.0;6.617;"2024-04-02 06:15:14.858022";"2024-04-02 06:28:56.000000";13.686
"7220053";"7220053";"2024-04-02";"2024-04-02 06:28:56.000000";"B";6.0;1207.0;2.86;"06:28:56";"AC5 32";"13";"HX";"0";"1";6.617;6.617;"2024-04-02 06:15:53.281848";"2024-04-02 06:28:56.000000";13.045
"7220053";"7220053";"2024-04-02";"2024-04-02 06:38:47.000000";"B";6.0;1207.0;13.22;"06:38:47";"AC5 32";"13";"98";"1";"0";0.0;6.617;"2024-04-02 06:26:32.983889";"2024-04-02 06:38:47.000000";12.234
"7220053";"7220053";"2024-04-02";"2024-04-02 06:38:47.000000";"B";6.0;1207.0;13.22;"06:38:47";"AC5 32";"13";"98";"1";"0";9.85;6.617;"2024-04-02 06:25:57.424076";"2024-04-02 06:38:47.000000";12.826
"7241110";"7241110";"2024-04-02";"2024-04-02 06:50:49.000000";"B";2.5;956.0;18.72;"06:50:49";"AC1 31";"4";"98";"1";"0";12.033;12.033;"2024-04-02 06:35:51.918463";"2024-04-02 06:50:49.000000";14.951
"7241110";"7241110";"2024-04-02";"2024-04-02 06:58:20.000000";"B";2.5;956.0;1.24;"06:58:20";"AC1 31";"4";"HX";"0";"1";7.517;12.033;"2024-04-02 06:45:56.217930";"2024-04-02 06:58:20.000000";12.396
"7263039";"7263039";"2024-04-02";"2024-04-02 07:05:49.000000";"B";1.75;1230.0;1.32;"07:05:49";"AC2 31";"13";"HX";"0";"1";7.483;7.483;"2024-04-02 06:58:35.249176";"2024-04-02 07:05:49.000000";7.229
"7263039";"7263039";"2024-04-02";"2024-04-02 07:22:15.000000";"B";1.75;1230.0;22.08;"07:22:15";"AC2 31";"13";"98";"1";"0";16.433;7.483;"2024-04-02 07:14:04.913708";"2024-04-02 07:22:15.000000";8.168
"7255050";"7255050";"2024-04-02";"2024-04-02 07:33:54.000000";"B";2.94;1235.0;1.7;"07:33:54";"RC3 1";"4";"HX";"0";"1";11.65;11.65;"2024-04-02 07:20:43.126310";"2024-04-02 07:33:54.000000";13.181
"7255050";"7255050";"2024-04-02";"2024-04-02 07:43:36.000000";"B";2.94;1235.0;20.66;"07:43:36";"RC3 1";"4";"98";"1";"0";9.7;11.65;"2024-04-02 07:31:33.653742";"2024-04-02 07:43:36.000000";12.039
"7247121";"7247121";"2024-04-02";"2024-04-02 07:53:39.000000";"B";2.5;1259.0;5.6;"07:53:39";"AC2 31";"4";"98";"1";"0";10.05;10.05;"2024-04-02 07:41:18.758898";"2024-04-02 07:53:39.000000";12.337
"7247121";"7247121";"2024-04-02";"2024-04-02 08:02:03.000000";"B";2.5;1259.0;17.36;"08:02:03";"AC2 31";"4";"98";"1";"0";8.4;10.05;"2024-04-02 07:48:07.830933";"2024-04-02 08:02:03.000000";13.919
"7233043";"7233043";"2024-04-02";"2024-04-02 08:11:42.000000";"B";5.8;1207.0;22.06;"08:11:42";"AC5 34";"13";"HL";"1";"0";9.65;9.65;"2024-04-02 08:00:19.200283";"2024-04-02 08:11:42.000000";11.38
"7228068";"7228068";"2024-04-02";"2024-04-02 08:21:06.000000";"B";2.0;975.0;1.16;"08:21:06";"AC1 31";"4";"HX";"0";"1";9.4;9.4;"2024-04-02 08:13:35.795814";"2024-04-02 08:21:06.000000";7.503
"7228068";"7228068";"2024-04-02";"2024-04-02 08:36:10.000000";"B";2.0;975.0;13.98;"08:36:10";"AC1 31";"4";"98";"1";"0";15.067;9.4;"2024-04-02 08:29:14.953391";"2024-04-02 08:36:10.000000";6.917
"7228068";"7228068";"2024-04-02";"2024-04-02 08:38:35.000000";"B";2.0;975.0;0.36;"08:38:35";"AC1 31";"4";"HX";"0";"1";2.417;9.4;"2024-04-02 08:30:23.488266";"2024-04-02 08:38:35.000000";8.192
"7257023";"7257023";"2024-04-02";"2024-04-02 08:56:59.000000";"B";2.4;1247.0;11.48;"08:56:59";"AC2 31";"13";"98";"1";"0";18.4;18.4;"2024-04-02 08:46:34.422026";"2024-04-02 08:56:59.000000";10.41
"7257023";"7257023";"2024-04-02";"2024-04-02 09:09:32.000000";"B";2.4;1247.0;11.64;"09:09:32";"AC2 31";"13";"98";"1";"0";12.55;18.4;"2024-04-02 08:55:18.643459";"2024-04-02 09:09:32.000000";14.223
"7250017";"7250017";"2024-04-02";"2024-04-02 09:20:51.000000";"B";4.0;1251.0;20.08;"09:20:51";"AC2 32";"4";"98";"1";"0";11.317;11.317;"2024-04-02 09:08:08.527053";"2024-04-02 09:20:51.000000";12.708
"7250017";"7250017";"2024-04-02";"2024-04-02 09:36:54.000000";"B";4.0;1251.0;3.06;"09:36:54";"AC2 32";"4";"HX";"0";"1";16.05;11.317;"2024-04-02 09:25:10.380436";"2024-04-02 09:36:54.000000";11.727
"0359766";"0359766";"2024-04-02";"2024-04-02 09:53:23.000000";"B";2.36;1253.0;22.46;"09:53:23";"AC2 31";"4";"98";"1";"0";16.483;16.483;"2024-04-02 09:41:10.230962";"2024-04-02 09:53:23.000000";12.213
"7111026";"7111026";"2024-04-02";"2024-04-02 10:05:29.000000";"B";2.9;1236.0;23.08;"10:05:29";"AC2 31";"13";"HL";"1";"0";12.1;12.1;"2024-04-02 09:51:54.259138";"2024-04-02 10:05:29.000000";13.579
"7246015";"7246015";"2024-04-02";"2024-04-02 10:39:29.000000";"B";2.9;1240.0;22.68;"10:39:29";"AC2 31";"13";"HL";"1";"0";34.0;0.0;"2024-04-02 10:28:43.036288";"2024-04-02 10:39:29.000000";10.766
"0359686";"0359686";"2024-04-02";"2024-04-02 10:46:15.000000";"B";1.8;1228.0;1.5;"10:46:15";"AC2 31";"13";"HX";"0";"1";6.767;6.767;"2024-04-02 10:38:05.162908";"2024-04-02 10:46:15.000000";8.164
"0359686";"0359686";"2024-04-02";"2024-04-02 11:01:16.000000";"B";1.8;1228.0;21.34;"11:01:16";"AC2 31";"13";"HL";"1";"0";15.017;6.767;"2024-04-02 10:53:20.693578";"2024-04-02 11:01:16.000000";7.922
"7261074";"7261074";"2024-04-02";"2024-04-02 11:06:04.000000";"B";1.75;1228.0;1.42;"11:06:04";"AC2 31";"13";"HX";"0";"1";4.8;4.8;"2024-04-02 10:58:39.321721";"2024-04-02 11:06:04.000000";7.411
"7261074";"7261074";"2024-04-02";"2024-04-02 11:16:21.000000";"B";1.75;1228.0;22.18;"11:16:21";"AC2 31";"13";"HL";"1";"0";10.283;4.8;"2024-04-02 11:09:16.553462";"2024-04-02 11:16:21.000000";7.074
"7261074";"7261074";"2024-04-02";"2024-04-02 11:20:32.000000";"B";1.75;1228.0;0.54;"11:20:32";"AC2 31";"13";"HX";"0";"1";4.183;4.8;"2024-04-02 11:13:47.942614";"2024-04-02 11:20:32.000000";6.734
"7228069";"7228069";"2024-04-02";"2024-04-02 11:36:51.000000";"B";2.0;974.0;14.58;"11:36:51";"AC1 31";"4";"98";"1";"0";16.317;16.317;"2024-04-02 11:29:08.853397";"2024-04-02 11:36:51.000000";7.702
"7228069";"7228069";"2024-04-02";"2024-04-02 11:41:14.000000";"B";2.0;974.0;0.9;"11:41:14";"AC1 31";"4";"HX";"0";"1";4.383;16.317;"2024-04-02 11:33:24.131366";"2024-04-02 11:41:14.000000";7.831
"7228060";"7228060";"2024-04-02";"2024-04-02 11:50:10.000000";"B";2.0;973.0;1.48;"11:50:10";"AC1 31";"4";"HX";"0";"1";8.933;8.933;"2024-04-02 11:42:45.159127";"2024-04-02 11:50:10.000000";7.414
"7228060";"7228060";"2024-04-02";"2024-04-02 11:59:01.000000";"B";2.0;973.0;13.18;"11:59:01";"AC1 31";"4";"98";"1";"0";8.85;8.933;"2024-04-02 11:52:03.521756";"2024-04-02 11:59:01.000000";6.958
"7228060";"7228060";"2024-04-02";"2024-04-02 12:02:41.000000";"B";2.0;973.0;0.76;"12:02:41";"AC1 31";"4";"HX";"0";"1";3.667;8.933;"2024-04-02 11:54:53.269292";"2024-04-02 12:02:41.000000";7.796
"7228074";"7228074";"2024-04-02";"2024-04-02 12:12:39.000000";"B";2.0;975.0;1.44;"12:12:39";"AC1 31";"4";"HX";"0";"1";9.967;9.967;"2024-04-02 12:04:40.854626";"2024-04-02 12:12:39.000000";7.969
"7228074";"7228074";"2024-04-02";"2024-04-02 12:21:01.000000";"B";2.0;975.0;13.24;"12:21:01";"AC1 31";"4";"98";"1";"0";8.367;9.967;"2024-04-02 12:13:20.729751";"2024-04-02 12:21:01.000000";7.671
"7228074";"7228074";"2024-04-02";"2024-04-02 12:27:15.000000";"B";2.0;975.0;0.72;"12:27:15";"AC1 31";"4";"HX";"0";"1";6.233;9.967;"2024-04-02 12:20:43.750187";"2024-04-02 12:27:15.000000";6.521
"7228076";"7228076";"2024-04-02";"2024-04-02 12:33:08.000000";"B";2.0;975.0;1.56;"12:33:08";"AC1 31";"4";"HX";"0";"1";5.883;5.883;"2024-04-02 12:24:43.698746";"2024-04-02 12:33:08.000000";8.405
"7228076";"7228076";"2024-04-02";"2024-04-02 12:47:53.000000";"B";2.0;975.0;12.96;"12:47:53";"AC1 31";"4";"98";"1";"0";14.75;5.883;"2024-04-02 12:39:30.837782";"2024-04-02 12:47:53.000000";8.369
"7228076";"7228076";"2024-04-02";"2024-04-02 12:56:12.000000";"B";2.0;975.0;0.82;"12:56:12";"AC1 31";"4";"HX";"0";"1";8.317;5.883;"2024-04-02 12:48:53.472297";"2024-04-02 12:56:12.000000";7.309
"0359678";"0359678";"2024-04-02";"2024-04-02 13:08:56.000000";"B";1.78;1227.0;1.64;"13:08:56";"AC2 31";"13";"HX";"0";"1";12.733;12.733;"2024-04-02 13:01:23.691470";"2024-04-02 13:08:56.000000";7.538
"0359678";"0359678";"2024-04-02";"2024-04-02 13:18:45.000000";"B";1.78;1227.0;18.64;"13:18:45";"AC2 31";"13";"HL";"1";"0";9.817;12.733;"2024-04-02 13:10:55.920173";"2024-04-02 13:18:45.000000";7.818
"7261075";"7261075";"2024-04-02";"2024-04-02 13:26:32.000000";"B";1.75;1228.0;0.94;"13:26:32";"AC2 31";"13";"HX";"0";"1";7.783;7.783;"2024-04-02 13:18:52.567333";"2024-04-02 13:26:32.000000";7.657
"7261075";"7261075";"2024-04-02";"2024-04-02 13:35:59.000000";"B";1.75;1228.0;22.26;"13:35:59";"AC2 31";"13";"HL";"1";"0";9.45;7.783;"2024-04-02 13:29:04.144919";"2024-04-02 13:35:59.000000";6.914
"0359679";"0359679";"2024-04-02";"2024-04-02 13:57:11.000000";"B";1.4;1228.0;20.68;"13:57:11";"AC2 31";"13";"HL";"1";"0";21.2;0.0;"2024-04-02 13:49:37.938331";"2024-04-02 13:57:11.000000";7.551
"0359679";"0359679";"2024-04-02";"2024-04-02 13:58:09.000000";"B";1.4;1228.0;0.48;"13:58:09";"AC2 31";"13";"HX";"0";"1";0.967;0.0;"2024-04-02 13:50:44.806704";"2024-04-02 13:58:09.000000";7.403
"7122033";"7122033";"2024-04-02";"2024-04-02 14:47:20.000000";"B";1.9;1099.0;10.68;"14:47:20";"AC1 33";"13";"HL";"1";"0";49.183;0.0;"2024-04-02 14:37:46.387030";"2024-04-02 14:47:20.000000";9.56
"7122033";"7122033";"2024-04-02";"2024-04-02 14:52:51.000000";"B";1.9;1099.0;10.34;"14:52:51";"AC1 33";"13";"HL";"1";"0";5.517;0.0;"2024-04-02 14:44:50.859732";"2024-04-02 14:52:51.000000";8.002
"7122033";"7122033";"2024-04-02";"2024-04-02 14:56:27.000000";"B";1.9;1099.0;0.4;"14:56:27";"AC1 33";"13";"HX";"0";"1";3.6;0.0;"2024-04-02 14:48:01.848193";"2024-04-02 14:56:27.000000";8.419
"7260079";"7260079";"2024-04-02";"2024-04-02 15:06:07.000000";"B";1.75;1227.0;8.66;"15:06:07";"AC2 31";"13";"98";"1";"0";9.667;9.667;"2024-04-02 14:58:27.406488";"2024-04-02 15:06:07.000000";7.66
"7260079";"7260079";"2024-04-02";"2024-04-02 15:17:36.000000";"B";1.75;1227.0;15.22;"15:17:36";"AC2 31";"13";"98";"1";"0";11.483;9.667;"2024-04-02 15:09:52.111053";"2024-04-02 15:17:36.000000";7.731
"7260080";"7260080";"2024-04-02";"2024-04-02 15:25:25.000000";"B";1.75;1227.0;1.66;"15:25:25";"AC2 31";"13";"HX";"0";"1";7.817;7.817;"2024-04-02 15:17:58.860103";"2024-04-02 15:25:25.000000";7.436
"7260080";"7260080";"2024-04-02";"2024-04-02 15:37:02.000000";"B";1.75;1227.0;22.1;"15:37:02";"AC2 31";"13";"HL";"1";"0";11.617;7.817;"2024-04-02 15:30:26.471236";"2024-04-02 15:37:02.000000";6.592
"7228067";"7228067";"2024-04-02";"2024-04-02 15:50:45.000000";"B";2.0;975.0;2.24;"15:50:45";"AC1 31";"4";"HX";"0";"1";13.717;13.717;"2024-04-02 15:42:05.296490";"2024-04-02 15:50:45.000000";8.662
"7228067";"7228067";"2024-04-02";"2024-04-02 16:04:48.000000";"B";2.0;975.0;12.8;"16:04:48";"AC1 31";"4";"98";"1";"0";14.05;13.717;"2024-04-02 15:57:02.375877";"2024-04-02 16:04:48.000000";7.76
"7228067";"7228067";"2024-04-02";"2024-04-02 16:13:24.000000";"B";2.0;975.0;0.42;"16:13:24";"AC1 31";"4";"HX";"0";"1";8.6;13.717;"2024-04-02 16:05:30.548432";"2024-04-02 16:13:24.000000";7.891
"7248066";"7248066";"2024-04-02";"2024-04-02 16:21:43.000000";"B";1.75;1228.0;0.88;"16:21:43";"AC2 32";"13";"HX";"0";"1";8.317;8.317;"2024-04-02 16:14:16.486199";"2024-04-02 16:21:43.000000";7.442
"7248066";"7248066";"2024-04-02";"2024-04-02 16:30:26.000000";"B";1.75;1228.0;22.32;"16:30:26";"AC2 32";"13";"HL";"1";"0";8.717;8.317;"2024-04-02 16:22:50.493959";"2024-04-02 16:30:26.000000";7.592
"7255061";"7255061";"2024-04-02";"2024-04-02 16:40:48.000000";"B";1.6;1227.0;2.2;"16:40:48";"RC3 22";"13";"HX";"0";"1";10.367;10.367;"2024-04-02 16:32:30.130609";"2024-04-02 16:40:48.000000";8.298
"7255061";"7255061";"2024-04-02";"2024-04-02 16:57:17.000000";"B";1.6;1227.0;19.86;"16:57:17";"RC3 22";"13";"HL";"1";"0";16.483;10.367;"2024-04-02 16:50:00.711657";"2024-04-02 16:57:17.000000";7.271
"7255061";"7255061";"2024-04-02";"2024-04-02 17:09:54.000000";"B";1.6;1227.0;1.12;"17:09:54";"RC3 22";"13";"HX";"0";"1";12.617;10.367;"2024-04-02 17:03:23.189985";"2024-04-02 17:09:54.000000";6.514
"7232072";"7232072";"2024-04-02";"2024-04-02 18:54:39.000000";"C";1.75;1170.0;1.38;"18:54:39";"AC2 31";"13";"HX";"0";"1";104.75;0.0;"2024-04-02 18:46:25.633141";"2024-04-02 18:54:39.000000";8.223
"7232072";"7232072";"2024-04-02";"2024-04-02 19:12:01.000000";"C";1.75;1170.0;10.52;"19:12:01";"AC2 31";"13";"HL";"1";"0";17.367;0.0;"2024-04-02 19:04:33.146369";"2024-04-02 19:12:01.000000";7.464
"7232072";"7232072";"2024-04-02";"2024-04-02 19:20:30.000000";"C";1.75;1170.0;9.52;"19:20:30";"AC2 31";"13";"HL";"1";"0";8.483;0.0;"2024-04-02 19:13:05.664607";"2024-04-02 19:20:30.000000";7.406
"7148020";"7148020";"2024-04-02";"2024-04-02 19:27:37.000000";"C";2.4;1237.0;0.64;"19:27:37";"AC2 32";"13";"HX";"0";"1";7.117;7.117;"2024-04-02 19:16:01.675991";"2024-04-02 19:27:37.000000";11.589
"7148020";"7148020";"2024-04-02";"2024-04-02 19:39:27.000000";"C";2.4;1237.0;22.72;"19:39:27";"AC2 32";"13";"HL";"1";"0";11.833;7.117;"2024-04-02 19:26:29.630109";"2024-04-02 19:39:27.000000";12.956
"7092088";"7092088";"2024-04-02";"2024-04-02 19:51:39.000000";"C";1.9;991.0;9.02;"19:51:39";"AC2 32";"13";"HL";"1";"0";12.2;12.2;"2024-04-02 19:45:12.254223";"2024-04-02 19:51:39.000000";6.446
"7092088";"7092088";"2024-04-02";"2024-04-02 19:57:19.000000";"C";1.9;991.0;1.04;"19:57:19";"AC2 32";"13";"HX";"0";"1";5.667;12.2;"2024-04-02 19:51:02.500020";"2024-04-02 19:57:19.000000";6.275
"7092085";"7092085";"2024-04-02";"2024-04-02 20:10:19.000000";"C";1.9;992.0;7.3;"20:10:19";"AC2 32";"13";"HL";"1";"0";13.0;13.0;"2024-04-02 20:03:21.310523";"2024-04-02 20:10:19.000000";6.961
"7092085";"7092085";"2024-04-02";"2024-04-02 20:16:31.000000";"C";1.9;992.0;1.3;"20:16:31";"AC2 32";"13";"HX";"0";"1";6.2;13.0;"2024-04-02 20:09:51.528047";"2024-04-02 20:16:31.000000";6.658
"7122061";"7122061";"2024-04-02";"2024-04-02 20:23:46.000000";"C";1.9;907.0;7.4;"20:23:46";"AC2 32";"13";"HL";"1";"0";7.25;7.25;"2024-04-02 20:16:59.322832";"2024-04-02 20:23:46.000000";6.778
"7252035";"7252035";"2024-04-02";"2024-04-02 20:42:20.000000";"C";1.5;1232.0;23.0;"20:42:20";"AC2 31";"13";"98";"1";"0";18.567;18.567;"2024-04-02 20:35:10.941148";"2024-04-02 20:42:20.000000";7.151
"7239061";"7239061";"2024-04-02";"2024-04-02 20:51:06.000000";"C";1.9;1228.0;1.7;"20:51:06";"AC2 31";"13";"HX";"0";"1";8.767;8.767;"2024-04-02 20:43:11.414367";"2024-04-02 20:51:06.000000";7.91
"7239061";"7239061";"2024-04-02";"2024-04-02 21:07:37.000000";"C";1.9;1228.0;21.56;"21:07:37";"AC2 31";"13";"HL";"1";"0";16.517;8.767;"2024-04-02 21:00:47.768139";"2024-04-02 21:07:37.000000";6.821
"7239061";"7239061";"2024-04-02";"2024-04-02 21:10:19.000000";"C";1.9;1228.0;0.4;"21:10:19";"AC2 31";"13";"HX";"0";"1";2.7;8.767;"2024-04-02 21:03:46.491461";"2024-04-02 21:10:19.000000";6.542
"7251065";"7251065";"2024-04-02";"2024-04-02 21:22:38.000000";"C";1.75;1175.0;2.54;"21:22:38";"AC2 31";"13";"HX";"0";"1";12.317;12.317;"2024-04-02 21:15:18.212777";"2024-04-02 21:22:38.000000";7.33
"7251065";"7251065";"2024-04-02";"2024-04-02 21:30:52.000000";"C";1.75;1175.0;16.56;"21:30:52";"AC2 31";"13";"HL";"1";"0";8.233;12.317;"2024-04-02 21:23:35.485861";"2024-04-02 21:30:52.000000";7.275
"7239057";"7239057";"2024-04-02";"2024-04-02 21:37:46.000000";"C";1.9;1230.0;0.68;"21:37:46";"AC2 31";"13";"HX";"0";"1";6.9;6.9;"2024-04-02 21:30:15.134910";"2024-04-02 21:37:46.000000";7.514
"7239057";"7239057";"2024-04-02";"2024-04-02 21:46:30.000000";"C";1.9;1230.0;22.46;"21:46:30";"AC2 31";"13";"HL";"1";"0";8.733;6.9;"2024-04-02 21:39:27.439319";"2024-04-02 21:46:30.000000";7.043
"7259063";"7259063";"2024-04-02";"2024-04-02 21:58:18.000000";"C";1.75;1233.0;23.64;"21:58:18";"AC2 31";"13";"HL";"1";"0";11.8;11.8;"2024-04-02 21:51:29.193253";"2024-04-02 21:58:18.000000";6.813
"7247047";"7247047";"2024-04-02";"2024-04-02 22:36:19.000000";"C";2.5;1506.0;5.02;"22:36:19";"AC2 31";"13";"98";"1";"0";38.017;0.0;"2024-04-02 22:24:06.201546";"2024-04-02 22:36:19.000000";12.213
"7247047";"7247047";"2024-04-02";"2024-04-02 22:44:33.000000";"C";2.5;1506.0;19.16;"22:44:33";"AC2 31";"13";"HL";"1";"0";8.233;0.0;"2024-04-02 22:34:47.125693";"2024-04-02 22:44:33.000000";9.765
"7247047";"7247047";"2024-04-02";"2024-04-02 22:49:12.000000";"C";2.5;1506.0;1.04;"22:49:12";"AC2 31";"13";"HX";"0";"1";4.65;0.0;"2024-04-02 22:38:15.375347";"2024-04-02 22:49:12.000000";10.944
"7264044";"7264044";"2024-04-02";"2024-04-02 23:03:45.000000";"C";4.5;1511.0;24.92;"23:03:45";"AC5 32";"13";"HL";"1";"0";14.55;14.55;"2024-04-02 22:52:41.161990";"2024-04-02 23:03:45.000000";11.064
"7239026";"7239026";"2024-04-02";"2024-04-02 23:12:07.000000";"C";2.5;1507.0;25.02;"23:12:07";"AC2 31";"13";"HL";"1";"0";8.367;8.367;"2024-04-02 23:01:40.595177";"2024-04-02 23:12:07.000000";10.44
